student_id,assessment_id,assessment_name,n_questions_entered,n_questions_attempted,n_assessment_questions,absent,mark,available_marks,created,last_updated
f2ec7,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2024-11-27 10:02:00.126710+00:00,2024-11-27 10:10:58.460023+00:00
0c026,73367,Year 7 Term 1 Assessment,47,47,47,False,40.0,60,2024-01-11 10:25:14.964806+00:00,2024-01-11 10:28:00.391339+00:00
2c2c3,73367,Year 7 Term 1 Assessment,47,47,47,False,26.0,60,2023-12-18 09:40:55.359987+00:00,2023-12-18 11:29:59.220541+00:00
a1c94,73367,Year 7 Term 1 Assessment,47,47,47,False,53.0,60,2024-01-10 09:16:39.476957+00:00,2024-01-10 09:26:44.491656+00:00
4b611,73367,Year 7 Term 1 Assessment,47,44,47,False,43.0,60,2023-12-29 21:39:27.661920+00:00,2023-12-29 22:19:30.486837+00:00
e69b5,73367,Year 7 Term 1 Assessment,47,47,47,False,9.0,60,2023-12-14 08:14:27.743969+00:00,2023-12-14 08:17:27.477278+00:00
81a82,73367,Year 7 Term 1 Assessment,47,47,47,False,48.0,60,2024-12-12 22:50:58.046008+00:00,2024-12-12 23:27:52.184712+00:00
dfced,73367,Year 7 Term 1 Assessment,47,46,47,False,28.0,60,2024-11-28 18:10:13.230115+00:00,2024-12-01 14:47:24.098049+00:00
03bef,73367,Year 7 Term 1 Assessment,47,43,47,False,14.0,60,2024-12-04 15:03:39.617846+00:00,2024-12-04 16:09:06.554166+00:00
67650,73367,Year 7 Term 1 Assessment,47,47,47,False,26.0,60,2024-01-15 09:23:26.487880+00:00,2024-01-15 09:25:55.203360+00:00
69316,73367,Year 7 Term 1 Assessment,47,47,47,False,52.0,60,2023-12-22 13:30:10.372776+00:00,2023-12-22 13:44:30.409430+00:00
668f9,73367,Year 7 Term 1 Assessment,47,47,47,False,41.0,60,2024-12-11 10:26:37.906710+00:00,2024-12-11 10:41:31.420789+00:00
e0e8d,73367,Year 7 Term 1 Assessment,47,47,47,True,0.0,60,2024-02-07 20:44:31.670910+00:00,2024-02-07 20:48:24.021755+00:00
8aabc,73367,Year 7 Term 1 Assessment,47,33,47,False,17.0,60,2024-12-13 11:45:21.713014+00:00,2024-12-13 12:11:12.517956+00:00
e2c40,73367,Year 7 Term 1 Assessment,47,47,47,False,17.0,60,2024-12-05 12:26:36.372198+00:00,2024-12-05 12:36:28.798670+00:00
31985,73367,Year 7 Term 1 Assessment,47,47,47,False,40.0,60,2023-12-11 16:03:00.072627+00:00,2023-12-11 16:48:52.478685+00:00
455f9,73367,Year 7 Term 1 Assessment,47,47,47,False,21.0,60,2023-12-19 10:14:50.112335+00:00,2023-12-19 10:21:50.830401+00:00
21aed,73367,Year 7 Term 1 Assessment,47,47,47,False,38.0,60,2024-12-09 08:12:09.458515+00:00,2024-12-09 08:32:13.764454+00:00
46b60,73367,Year 7 Term 1 Assessment,47,47,47,False,31.0,60,2024-12-20 11:54:37.689088+00:00,2024-12-20 12:26:50.139086+00:00
3dda5,73367,Year 7 Term 1 Assessment,47,44,47,False,19.0,60,2024-01-04 20:32:46.918045+00:00,2024-01-04 21:01:05.338042+00:00
8f501,73367,Year 7 Term 1 Assessment,47,45,47,False,26.0,60,2024-12-13 12:46:48.055586+00:00,2024-12-13 12:57:58.109836+00:00
5cf4d,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2024-01-18 18:56:13.378111+00:00,2024-01-18 19:35:31.986276+00:00
d32c0,73367,Year 7 Term 1 Assessment,47,47,47,False,43.0,60,2023-12-01 14:51:35.086998+00:00,2023-12-01 15:09:36.094242+00:00
6b1be,73367,Year 7 Term 1 Assessment,47,47,47,False,46.0,60,2023-12-19 10:22:27.809974+00:00,2023-12-19 10:24:39.797327+00:00
f7756,73367,Year 7 Term 1 Assessment,47,47,47,False,4.0,60,2024-12-02 20:43:45.547741+00:00,2024-12-02 21:12:48.729773+00:00
e8079,73367,Year 7 Term 1 Assessment,47,47,47,False,27.0,60,2023-11-30 03:08:11.625283+00:00,2023-11-30 03:28:25.373894+00:00
9f0e9,73367,Year 7 Term 1 Assessment,47,47,47,False,11.0,60,2023-12-21 04:49:18.948098+00:00,2023-12-21 05:36:08.137902+00:00
e4631,73367,Year 7 Term 1 Assessment,47,47,47,False,37.0,60,2023-11-29 08:04:15.810933+00:00,2023-11-29 09:14:29.444118+00:00
a7968,73367,Year 7 Term 1 Assessment,47,47,47,False,50.0,60,2024-11-13 22:20:51.074107+00:00,2024-11-13 22:42:01.336591+00:00
9c675,73367,Year 7 Term 1 Assessment,47,47,47,False,20.0,60,2023-12-12 19:14:01.259980+00:00,2023-12-12 19:21:59.033384+00:00
29458,73367,Year 7 Term 1 Assessment,47,47,47,False,18.0,60,2024-11-30 16:50:01.069107+00:00,2024-11-30 17:00:52.729819+00:00
9ab80,73367,Year 7 Term 1 Assessment,47,47,47,False,46.0,60,2024-12-10 13:28:39.219912+00:00,2024-12-10 13:29:31.297817+00:00
3b5c4,73367,Year 7 Term 1 Assessment,47,47,47,False,27.0,60,2024-02-07 08:45:04.683197+00:00,2024-02-07 09:10:20.321989+00:00
bfc98,73367,Year 7 Term 1 Assessment,47,47,47,False,49.0,60,2024-12-05 14:47:30.247067+00:00,2024-12-05 14:56:58.569495+00:00
da226,73367,Year 7 Term 1 Assessment,47,47,47,False,3.0,60,2025-01-27 11:30:35.899765+00:00,2025-01-27 11:31:31.557209+00:00
ae829,73367,Year 7 Term 1 Assessment,47,47,47,False,37.0,60,2025-01-28 18:59:28.201201+00:00,2025-01-28 19:25:13.730991+00:00
5e97b,73367,Year 7 Term 1 Assessment,47,16,47,False,4.0,60,2023-12-11 07:07:57.971226+00:00,2023-12-11 07:51:26.764072+00:00
5aaf6,73367,Year 7 Term 1 Assessment,47,47,47,False,39.0,60,2024-01-04 15:32:14.783055+00:00,2024-01-04 15:59:14.243526+00:00
71ba3,73367,Year 7 Term 1 Assessment,47,47,47,False,50.0,60,2024-12-17 11:47:32.711190+00:00,2024-12-17 14:18:11.356969+00:00
47a08,73367,Year 7 Term 1 Assessment,47,47,47,False,25.0,60,2024-12-05 08:41:47.977802+00:00,2024-12-05 08:43:50.881815+00:00
a88eb,73367,Year 7 Term 1 Assessment,47,47,47,False,26.0,60,2024-01-11 15:24:55.604146+00:00,2024-01-11 15:59:18.558065+00:00
d4f8c,73367,Year 7 Term 1 Assessment,47,47,47,False,39.0,60,2024-01-17 13:30:49.137133+00:00,2024-01-17 13:53:07.800039+00:00
9188b,73367,Year 7 Term 1 Assessment,47,47,47,False,35.0,60,2024-01-03 16:01:01.944292+00:00,2024-01-04 14:17:12.339716+00:00
89d3f,73367,Year 7 Term 1 Assessment,47,47,47,False,36.0,60,2023-12-15 11:20:35.364184+00:00,2023-12-15 11:57:14.365895+00:00
3a566,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2024-12-13 18:27:23.663886+00:00,2024-12-13 19:07:49.910760+00:00
9959a,73367,Year 7 Term 1 Assessment,47,47,47,False,53.0,60,2024-12-17 12:39:41.869945+00:00,2024-12-17 14:53:36.808906+00:00
8ed63,73367,Year 7 Term 1 Assessment,47,47,47,False,49.0,60,2024-11-25 12:28:17.505856+00:00,2024-11-25 12:30:35.484901+00:00
a6917,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2025-01-27 20:16:53.076810+00:00,2025-01-27 20:19:24.544656+00:00
06c27,73367,Year 7 Term 1 Assessment,47,47,47,False,40.0,60,2023-12-20 15:17:38.264785+00:00,2023-12-20 15:38:42.275379+00:00
c5bf9,73367,Year 7 Term 1 Assessment,47,47,47,False,55.0,60,2024-01-21 08:24:45.151525+00:00,2024-01-21 09:21:33.798805+00:00
1a6f8,73367,Year 7 Term 1 Assessment,47,42,47,False,29.0,60,2024-12-10 15:23:20.414426+00:00,2024-12-10 15:31:52.652352+00:00
8e881,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2023-12-17 09:41:21.741475+00:00,2023-12-17 10:05:29.286850+00:00
ac3a3,73367,Year 7 Term 1 Assessment,47,47,47,False,17.0,60,2024-01-19 16:47:23.229107+00:00,2024-01-19 17:28:01.288258+00:00
09234,73367,Year 7 Term 1 Assessment,47,47,47,False,39.0,60,2023-12-12 09:58:22.176106+00:00,2023-12-12 10:14:28.017291+00:00
a381e,73367,Year 7 Term 1 Assessment,47,47,47,False,37.0,60,2023-11-30 10:06:59.275742+00:00,2023-11-30 10:24:26.218733+00:00
75914,73367,Year 7 Term 1 Assessment,47,47,47,False,39.0,60,2024-01-01 15:17:14.938623+00:00,2024-01-01 16:12:24.943716+00:00
e2f44,73367,Year 7 Term 1 Assessment,47,45,47,False,36.0,60,2024-01-15 00:57:29.861222+00:00,2024-01-15 01:10:49.980690+00:00
6ebd2,73367,Year 7 Term 1 Assessment,47,47,47,True,0.0,60,2024-01-30 07:56:28.060866+00:00,2024-01-30 07:57:14.449904+00:00
8afad,73367,Year 7 Term 1 Assessment,47,47,47,False,27.0,60,2023-12-13 14:57:39.270571+00:00,2023-12-13 16:14:58.147772+00:00
55d32,73367,Year 7 Term 1 Assessment,47,47,47,False,11.0,60,2024-01-05 12:43:33.845651+00:00,2024-01-05 12:57:47.767595+00:00
7a729,73367,Year 7 Term 1 Assessment,47,47,47,False,9.0,60,2024-01-08 11:07:03.014583+00:00,2024-01-08 11:32:24.184602+00:00
19305,73367,Year 7 Term 1 Assessment,47,47,47,False,8.0,60,2025-01-01 22:56:05.578115+00:00,2025-01-01 23:13:23.578370+00:00
77b50,73367,Year 7 Term 1 Assessment,47,43,47,False,32.0,60,2023-12-19 09:32:51.630258+00:00,2023-12-19 11:07:39.672314+00:00
a006b,73367,Year 7 Term 1 Assessment,47,47,47,False,45.0,60,2023-11-29 08:09:45.017234+00:00,2023-11-29 08:48:25.986595+00:00
ad9f6,73367,Year 7 Term 1 Assessment,47,41,47,False,22.0,60,2024-12-10 10:59:46.551308+00:00,2024-12-10 12:44:53.858225+00:00
5abba,73367,Year 7 Term 1 Assessment,47,16,47,False,4.0,60,2024-12-07 13:49:43.558917+00:00,2024-12-07 14:02:24.327108+00:00
5effb,73367,Year 7 Term 1 Assessment,47,42,47,False,33.0,60,2024-01-25 23:45:12.512842+00:00,2024-01-25 23:49:19.121394+00:00
d9ddf,73367,Year 7 Term 1 Assessment,47,47,47,False,35.0,60,2023-12-06 13:43:09.502079+00:00,2023-12-06 14:15:51.872435+00:00
6d583,73367,Year 7 Term 1 Assessment,47,47,47,False,38.0,60,2024-12-17 15:47:54.905207+00:00,2024-12-17 15:48:35.089770+00:00
44874,73367,Year 7 Term 1 Assessment,47,47,47,False,41.0,60,2024-12-11 12:01:06.429846+00:00,2024-12-11 12:11:34.588861+00:00
f346a,73367,Year 7 Term 1 Assessment,47,47,47,False,32.0,60,2024-12-03 15:02:14.197661+00:00,2024-12-03 15:03:18.361678+00:00
b4acc,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2023-12-04 20:32:10.970564+00:00,2023-12-04 20:56:29.376611+00:00
557cd,73367,Year 7 Term 1 Assessment,47,47,47,False,51.0,60,2024-12-16 13:29:53.761916+00:00,2025-04-10 12:28:09.770748+00:00
a99d5,73367,Year 7 Term 1 Assessment,47,47,47,False,40.0,60,2023-12-06 11:32:08.037848+00:00,2023-12-06 13:34:29.563636+00:00
43eef,73367,Year 7 Term 1 Assessment,47,45,47,False,33.0,60,2024-12-17 15:03:04.696822+00:00,2024-12-17 17:02:52.347759+00:00
a267b,73367,Year 7 Term 1 Assessment,47,47,47,False,36.0,60,2024-12-19 07:56:27.187826+00:00,2024-12-19 08:06:31.977952+00:00
93da0,73367,Year 7 Term 1 Assessment,47,36,47,False,25.0,60,2023-12-13 09:12:30.955514+00:00,2023-12-15 14:01:43.492102+00:00
15632,73367,Year 7 Term 1 Assessment,47,47,47,False,43.0,60,2023-12-15 14:54:55.476644+00:00,2023-12-15 15:03:25.237115+00:00
0bd09,73367,Year 7 Term 1 Assessment,47,44,47,False,33.0,60,2023-12-19 12:05:58.970153+00:00,2023-12-19 12:30:33.122001+00:00
28d47,73367,Year 7 Term 1 Assessment,47,47,47,False,57.0,60,2024-11-21 12:45:09.764284+00:00,2024-11-21 13:02:40.639924+00:00
91138,73367,Year 7 Term 1 Assessment,47,46,47,False,34.0,60,2024-12-05 15:33:26.823151+00:00,2024-12-05 15:50:27.290152+00:00
2c1bc,73367,Year 7 Term 1 Assessment,47,47,47,False,28.0,60,2024-12-10 07:35:35.795104+00:00,2024-12-10 07:56:18.999559+00:00
86fbb,73367,Year 7 Term 1 Assessment,47,45,47,False,35.0,60,2023-12-21 15:26:36.853831+00:00,2023-12-21 15:58:34.518469+00:00
9ba06,73367,Year 7 Term 1 Assessment,47,47,47,False,31.0,60,2023-12-07 09:25:21.551382+00:00,2023-12-07 14:16:05.846658+00:00
0e597,73367,Year 7 Term 1 Assessment,47,30,47,False,21.0,60,2024-01-25 12:35:21.565275+00:00,2024-01-25 12:49:25.966322+00:00
8eea7,73367,Year 7 Term 1 Assessment,47,47,47,False,19.0,60,2024-11-28 21:14:27.911458+00:00,2024-11-28 21:37:58.149613+00:00
80181,73367,Year 7 Term 1 Assessment,47,46,47,False,37.0,60,2023-12-18 11:23:07.174735+00:00,2023-12-18 11:30:04.899439+00:00
01ddb,73367,Year 7 Term 1 Assessment,47,47,47,False,7.0,60,2023-12-13 10:24:37.803926+00:00,2023-12-13 10:31:14.326971+00:00
033a9,73367,Year 7 Term 1 Assessment,47,47,47,False,10.0,60,2023-12-19 09:48:47.497683+00:00,2023-12-19 09:56:05.973912+00:00
bc1c8,73367,Year 7 Term 1 Assessment,47,47,47,False,12.0,60,2023-12-20 09:16:20.704215+00:00,2023-12-20 09:25:38.320604+00:00
60a5f,73367,Year 7 Term 1 Assessment,47,47,47,False,22.0,60,2024-12-06 21:00:48.100720+00:00,2024-12-06 22:20:11.370546+00:00
e926c,73367,Year 7 Term 1 Assessment,47,47,47,False,57.0,60,2024-12-09 15:40:29.579152+00:00,2024-12-09 15:46:05.777574+00:00
49bd5,73367,Year 7 Term 1 Assessment,47,47,47,False,42.0,60,2023-12-14 08:22:08.220038+00:00,2023-12-14 08:22:39.714339+00:00
d647e,73367,Year 7 Term 1 Assessment,47,47,47,False,23.0,60,2025-01-09 14:57:48.035613+00:00,2025-01-09 15:11:45.965293+00:00
ab39e,73367,Year 7 Term 1 Assessment,47,42,47,False,36.0,60,2023-12-11 15:42:37.057272+00:00,2023-12-11 15:57:02.102442+00:00
c4719,73367,Year 7 Term 1 Assessment,47,47,47,False,12.0,60,2023-12-17 19:07:07.348987+00:00,2023-12-17 19:12:22.441204+00:00
5bac2,73367,Year 7 Term 1 Assessment,47,47,47,False,58.0,60,2024-12-10 12:23:54.403741+00:00,2024-12-10 12:26:10.568332+00:00
7a6bb,73367,Year 7 Term 1 Assessment,6,6,47,False,6.0,60,2024-12-11 12:51:26.034234+00:00,2024-12-11 12:51:42.776987+00:00
a487e,73367,Year 7 Term 1 Assessment,47,47,47,False,40.0,60,2024-11-27 14:26:57.824331+00:00,2024-11-27 14:31:53.502724+00:00
b8d69,73367,Year 7 Term 1 Assessment,47,47,47,False,25.0,60,2024-12-15 16:59:20.881364+00:00,2024-12-15 17:21:33.082218+00:00
cc046,73367,Year 7 Term 1 Assessment,47,47,47,False,40.0,60,2024-12-02 14:10:00.919322+00:00,2024-12-02 14:58:47.060752+00:00
355d9,73367,Year 7 Term 1 Assessment,47,47,47,False,11.0,60,2024-12-03 10:24:27.560362+00:00,2024-12-03 10:39:13.391322+00:00
6a787,73367,Year 7 Term 1 Assessment,47,47,47,False,48.0,60,2024-11-29 12:44:14.383252+00:00,2024-11-29 13:51:18.336929+00:00
32cf6,73367,Year 7 Term 1 Assessment,47,47,47,False,52.0,60,2023-12-14 13:23:32.915841+00:00,2023-12-14 13:41:00.758073+00:00
8bbc9,73367,Year 7 Term 1 Assessment,47,45,47,False,44.0,60,2023-12-04 16:06:03.022333+00:00,2023-12-04 16:34:03.724925+00:00
c4961,73367,Year 7 Term 1 Assessment,47,47,47,False,2.0,60,2024-12-15 14:36:50.256897+00:00,2024-12-15 15:12:37.986615+00:00
861cc,73367,Year 7 Term 1 Assessment,47,47,47,False,36.0,60,2024-01-04 16:09:07.524569+00:00,2024-01-04 16:27:40.914111+00:00
566ee,73367,Year 7 Term 1 Assessment,47,47,47,False,42.0,60,2024-01-16 16:01:03.587216+00:00,2024-01-16 16:09:56.921314+00:00
853dc,73367,Year 7 Term 1 Assessment,47,47,47,False,37.0,60,2024-01-16 09:04:07.917694+00:00,2024-01-16 09:35:40.254413+00:00
d6ad4,73367,Year 7 Term 1 Assessment,47,47,47,False,13.0,60,2025-01-13 19:54:48.738726+00:00,2025-01-13 19:58:46.616773+00:00
50a9e,73367,Year 7 Term 1 Assessment,47,47,47,False,23.0,60,2024-01-20 09:54:35.702256+00:00,2024-01-20 10:01:46.429247+00:00
bf449,73367,Year 7 Term 1 Assessment,47,47,47,False,38.0,60,2024-12-19 10:33:55.108864+00:00,2024-12-19 10:48:10.128748+00:00
6ae19,73367,Year 7 Term 1 Assessment,47,26,47,False,6.0,60,2025-02-10 14:43:27.646863+00:00,2025-02-10 15:22:41.684937+00:00
aa310,73367,Year 7 Term 1 Assessment,47,47,47,False,56.0,60,2024-01-04 19:33:36.732854+00:00,2024-01-04 19:58:42.619690+00:00
848e9,73367,Year 7 Term 1 Assessment,47,47,47,True,0.0,60,2024-01-04 15:32:14.783055+00:00,2024-01-04 16:18:18.306304+00:00
aaffa,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2025-01-23 08:08:05.791371+00:00,2025-01-23 08:19:44.782287+00:00
aaad9,73367,Year 7 Term 1 Assessment,47,47,47,False,53.0,60,2023-12-06 16:25:17.297568+00:00,2023-12-06 16:53:27.983208+00:00
2439c,73367,Year 7 Term 1 Assessment,47,47,47,False,11.0,60,2024-12-13 10:33:27.495801+00:00,2024-12-13 10:38:04.957676+00:00
abfd4,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2024-12-08 20:59:12.503683+00:00,2024-12-08 21:02:57.459854+00:00
9c4e5,73367,Year 7 Term 1 Assessment,47,47,47,False,23.0,60,2025-01-30 10:42:45.616019+00:00,2025-01-30 13:03:06.309177+00:00
97cf3,73367,Year 7 Term 1 Assessment,47,46,47,False,42.0,60,2024-12-17 16:21:48.740759+00:00,2024-12-18 10:07:29.586961+00:00
55369,73367,Year 7 Term 1 Assessment,47,47,47,False,49.0,60,2024-11-26 09:24:29.366592+00:00,2024-11-26 09:31:42.432373+00:00
1bc1e,73367,Year 7 Term 1 Assessment,47,47,47,False,60.0,60,2024-02-08 14:30:01.071512+00:00,2024-02-08 14:42:32.959764+00:00
e1f0c,73367,Year 7 Term 1 Assessment,47,47,47,False,14.0,60,2024-01-07 22:44:32.186268+00:00,2024-01-07 23:14:47.734261+00:00
2a491,73367,Year 7 Term 1 Assessment,47,47,47,False,51.0,60,2024-12-13 14:16:17.069904+00:00,2024-12-13 14:28:44.573706+00:00
6152e,73367,Year 7 Term 1 Assessment,47,6,47,False,4.0,60,2024-12-09 08:44:42.589364+00:00,2024-12-09 09:08:37.348332+00:00
b96a2,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2024-01-08 19:57:10.666516+00:00,2024-01-08 19:59:10.397555+00:00
e819a,73367,Year 7 Term 1 Assessment,47,47,47,False,47.0,60,2024-12-16 19:56:53.196996+00:00,2024-12-16 20:14:26.755232+00:00
725aa,73367,Year 7 Term 1 Assessment,47,47,47,False,16.0,60,2023-11-28 19:54:39.913882+00:00,2023-11-28 20:08:31.764519+00:00
36ecd,73367,Year 7 Term 1 Assessment,47,47,47,False,51.0,60,2024-01-17 18:46:06.240276+00:00,2024-01-17 19:03:21.531657+00:00
949cd,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2024-12-10 10:59:46.551308+00:00,2024-12-10 12:43:30.896430+00:00
2d539,73367,Year 7 Term 1 Assessment,47,47,47,False,50.0,60,2024-02-05 08:40:23.949192+00:00,2024-02-05 09:42:37.771112+00:00
13bd8,73367,Year 7 Term 1 Assessment,47,47,47,False,48.0,60,2025-01-29 22:18:51.239762+00:00,2025-01-29 23:14:00.374994+00:00
c287c,73367,Year 7 Term 1 Assessment,47,47,47,False,23.0,60,2023-12-15 15:51:18.889422+00:00,2023-12-15 16:11:26.073230+00:00
f4ab1,73367,Year 7 Term 1 Assessment,47,27,47,False,21.0,60,2025-04-04 07:59:25.546797+00:00,2025-04-04 08:06:26.253871+00:00
cb799,73367,Year 7 Term 1 Assessment,47,47,47,False,50.0,60,2024-12-16 13:29:53.761916+00:00,2024-12-16 14:44:28.723464+00:00
8be72,73367,Year 7 Term 1 Assessment,47,47,47,False,7.0,60,2023-11-30 18:41:55.317647+00:00,2023-11-30 18:50:16.322901+00:00
86bbd,73367,Year 7 Term 1 Assessment,47,46,47,False,42.0,60,2024-12-09 16:11:54.536962+00:00,2024-12-09 16:15:09.699555+00:00
04808,73367,Year 7 Term 1 Assessment,47,47,47,False,48.0,60,2024-12-16 13:29:53.761916+00:00,2024-12-16 14:34:54.282857+00:00
02c0d,73367,Year 7 Term 1 Assessment,47,47,47,False,7.0,60,2023-12-08 09:10:48.599933+00:00,2023-12-08 10:36:11.221917+00:00
460be,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2024-12-17 09:18:53.588460+00:00,2024-12-17 09:32:47.792745+00:00
77413,73367,Year 7 Term 1 Assessment,47,47,47,False,55.0,60,2024-12-15 18:44:06.975825+00:00,2024-12-15 18:46:00.540239+00:00
44b1c,73367,Year 7 Term 1 Assessment,47,47,47,False,37.0,60,2023-12-15 14:37:01.628433+00:00,2023-12-15 15:19:07.041903+00:00
20f6c,73367,Year 7 Term 1 Assessment,47,47,47,False,43.0,60,2023-12-03 22:24:21.434804+00:00,2023-12-03 22:37:50.738402+00:00
27255,73367,Year 7 Term 1 Assessment,47,47,47,False,20.0,60,2025-01-27 17:59:03.143790+00:00,2025-01-27 18:36:56.106382+00:00
d30e5,73367,Year 7 Term 1 Assessment,47,47,47,False,48.0,60,2024-01-17 16:13:44.470514+00:00,2024-01-17 16:51:31.338049+00:00
987b7,73367,Year 7 Term 1 Assessment,47,45,47,False,36.0,60,2024-12-13 14:58:14.504595+00:00,2024-12-13 15:04:32.119605+00:00
dabcb,73367,Year 7 Term 1 Assessment,47,47,47,False,17.0,60,2024-12-11 15:01:10.753462+00:00,2024-12-11 15:07:40.597709+00:00
4cc74,73367,Year 7 Term 1 Assessment,47,47,47,False,58.0,60,2024-01-04 19:33:36.732854+00:00,2024-01-04 19:53:36.713502+00:00
74bfe,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2023-12-18 05:46:28.319500+00:00,2023-12-18 05:48:11.647014+00:00
7156d,73367,Year 7 Term 1 Assessment,47,47,47,False,30.0,60,2023-12-18 08:40:32.438366+00:00,2023-12-18 08:43:18.823460+00:00
5e7e3,73367,Year 7 Term 1 Assessment,47,47,47,False,60.0,60,2023-12-15 16:06:05.451265+00:00,2023-12-15 16:32:03.901304+00:00
4f87f,73367,Year 7 Term 1 Assessment,47,47,47,False,15.0,60,2024-01-30 16:33:50.946956+00:00,2024-01-30 17:09:45.947566+00:00
3f66e,73367,Year 7 Term 1 Assessment,47,47,47,False,41.0,60,2023-12-13 14:57:39.270571+00:00,2023-12-13 16:16:00.118711+00:00
b3ea0,73367,Year 7 Term 1 Assessment,47,45,47,False,44.0,60,2025-01-03 13:13:54.500309+00:00,2025-01-03 14:45:48.326738+00:00
f4d47,73367,Year 7 Term 1 Assessment,47,47,47,False,33.0,60,2023-12-11 10:13:34.126832+00:00,2023-12-11 10:24:46.493724+00:00
520a5,73367,Year 7 Term 1 Assessment,47,27,47,False,4.0,60,2024-01-11 16:24:29.132578+00:00,2024-01-11 16:40:18.585077+00:00
17ebd,73367,Year 7 Term 1 Assessment,47,47,47,False,43.0,60,2023-12-17 14:27:20.261429+00:00,2023-12-17 14:53:12.641057+00:00
5cf4b,73367,Year 7 Term 1 Assessment,47,47,47,False,47.0,60,2024-12-15 21:38:00.600663+00:00,2024-12-15 22:33:37.305960+00:00
89f96,73367,Year 7 Term 1 Assessment,47,47,47,False,54.0,60,2023-12-06 12:40:39.782567+00:00,2023-12-06 15:09:20.195821+00:00
ad613,73367,Year 7 Term 1 Assessment,47,47,47,False,58.0,60,2024-01-02 14:21:03.574539+00:00,2024-01-02 14:59:11.628655+00:00
e1123,73367,Year 7 Term 1 Assessment,47,47,47,False,7.0,60,2024-01-04 15:32:14.783055+00:00,2024-01-04 16:18:51.884111+00:00
b5310,73367,Year 7 Term 1 Assessment,47,47,47,False,24.0,60,2024-12-02 14:18:22.878025+00:00,2024-12-02 14:50:51.869074+00:00
6ec6b,73367,Year 7 Term 1 Assessment,47,47,47,False,48.0,60,2024-03-18 07:23:05.943765+00:00,2024-03-18 07:26:46.861590+00:00
28571,73367,Year 7 Term 1 Assessment,47,47,47,False,7.0,60,2023-12-20 21:25:21.572186+00:00,2023-12-20 21:26:10.749944+00:00
9e2d9,73367,Year 7 Term 1 Assessment,47,30,47,False,14.0,60,2023-12-06 09:45:37.143707+00:00,2023-12-06 10:01:14.753750+00:00
b2b1c,73367,Year 7 Term 1 Assessment,47,47,47,False,31.0,60,2024-01-11 13:17:25.951557+00:00,2024-01-11 13:52:14.847837+00:00
de07b,73367,Year 7 Term 1 Assessment,47,47,47,False,34.0,60,2024-01-16 20:54:10.565033+00:00,2024-01-16 21:12:43.352390+00:00
0251d,73367,Year 7 Term 1 Assessment,47,47,47,False,35.0,60,2023-12-18 10:05:15.095827+00:00,2023-12-18 10:23:38.557351+00:00
f3a61,73367,Year 7 Term 1 Assessment,47,47,47,False,58.0,60,2025-02-03 15:34:21.843967+00:00,2025-02-03 15:56:45.462891+00:00
7f776,73367,Year 7 Term 1 Assessment,47,47,47,False,43.0,60,2024-12-04 11:13:44.212120+00:00,2024-12-04 12:25:40.905981+00:00
72894,73367,Year 7 Term 1 Assessment,47,47,47,False,19.0,60,2024-01-04 11:23:41.948737+00:00,2024-01-04 11:33:39.898712+00:00
60fb7,73367,Year 7 Term 1 Assessment,47,47,47,False,29.0,60,2025-01-29 12:47:03.668450+00:00,2025-01-29 13:14:26.121671+00:00
eda10,73367,Year 7 Term 1 Assessment,15,13,47,False,2.0,60,2024-12-11 11:02:41.342525+00:00,2024-12-11 11:03:45.479757+00:00
5e851,73367,Year 7 Term 1 Assessment,47,47,47,False,29.0,60,2023-12-18 18:32:13.929893+00:00,2023-12-18 19:19:09.436579+00:00
6cdad,73367,Year 7 Term 1 Assessment,7,7,47,False,8.0,60,2025-01-08 12:41:53.258304+00:00,2025-01-08 12:42:56.704531+00:00
1636e,73367,Year 7 Term 1 Assessment,47,47,47,False,43.0,60,2023-12-14 14:34:48.721879+00:00,2023-12-14 14:55:17.913729+00:00
df62d,73367,Year 7 Term 1 Assessment,47,27,47,False,17.0,60,2025-02-10 13:55:52.720517+00:00,2025-02-10 14:22:26.854597+00:00
21d24,73367,Year 7 Term 1 Assessment,47,47,47,False,45.0,60,2024-12-10 15:24:40.846960+00:00,2024-12-10 15:37:10.195236+00:00
84a87,73367,Year 7 Term 1 Assessment,47,47,47,False,36.0,60,2024-12-11 13:22:05.714741+00:00,2024-12-11 13:39:48.012335+00:00
6db2e,73367,Year 7 Term 1 Assessment,47,47,47,False,38.0,60,2024-12-02 10:38:40.384256+00:00,2024-12-02 10:50:52.288841+00:00
50a17,73367,Year 7 Term 1 Assessment,47,47,47,False,47.0,60,2023-12-29 18:51:03.575286+00:00,2023-12-29 18:59:09.878810+00:00
